2014-12-04 06:08:55,@Bipartisanism
2014-12-07 16:54:10,@NCefx,@Bipartisanism
2014-12-07 16:54:10,@J_Roseborough,@Bipartisanism
2014-12-07 16:54:10,@MarRolando
2014-12-07 16:54:09,@Egwoestman,@AnonymousPress
2014-12-07 16:54:08,@ndnstyl,@Bipartisanism
2014-12-07 16:54:08,@TheRealTugg,@BrianKornelsen
2014-12-07 16:54:07,@zswain,@LoveLiveMurph
2014-12-07 16:54:07,@BobbyChalfant,@LoveLiveMurph
2014-12-07 16:54:07,@xhildinho,@JusticeCoKY
2014-12-07 16:54:06,@GMalandrucco,@Bipartisanism
2014-12-07 16:54:04,@GarionCoyote,@randyprine
2014-12-07 16:54:04,@cavillalba,@bijanstephen
2014-12-07 16:54:03,@drewbeck,@nicekicks
2014-12-07 16:54:03,@dogstar7tweets,@ChicagoRising
2014-12-07 16:54:02,@Hauckers,@oshima9
2014-12-07 16:54:02,@otradar313,@Bipartisanism
2014-12-07 16:54:01,@bodycamsamerica
2014-12-07 16:54:00,@shnzbby
2014-12-07 16:54:00,@kjrs56,@ozchrisrock
2014-12-07 16:53:58,@oyebee,@ChicagoRising
2014-12-07 16:53:58,@steph14156
2014-12-07 16:53:58,@dijjidog,@benjamincorey
2014-12-07 16:53:58,@SHELLEY0208,@KoriJanyia
2014-12-07 16:53:58,@AmyRock5403,@AntonioFrench
2014-12-07 16:53:56,@dinahsaurmetria,@Bipartisanism
2014-12-07 16:53:56,@SanPants,@EricWolfson
2014-12-07 16:53:56,@Pappyubzyeaa,@violentfanon
2014-12-07 16:53:55,@itsnotny,@Bipartisanism
2014-12-07 16:53:55,@Naab_blackstar,@Bipartisanism
2014-12-07 16:53:54,@raydenspano,@etanthomas36
2014-12-07 16:53:54,@gordontesos,@Bipartisanism
2014-12-07 16:53:53,@JanelleJeanne,@MotherJustice
2014-12-07 16:53:53,@jxrdvn_,@ozchrisrock
2014-12-07 16:53:52,@M0HAMMEDWASIQ
2014-12-07 16:53:51,@OMAHAGEMGIRL,@Lamarche
2014-12-07 16:53:51,@Redrobin7777,@OwlsAsylum
2014-12-07 16:53:51,@framtiden,@KhaledBeydoun
2014-12-07 16:53:51,@JGodi,@MotherJustice
2014-12-07 16:53:50,@noir_unicorn
2014-12-07 16:53:49,@Hauckers,@oshima9
2014-12-07 16:53:49,@ElcJoe,@USABillOfRights
2014-12-07 16:53:48,@MCHammer,@NotoriousVOG
2014-12-07 16:53:47,@henrystreetedit,@okayafrica
2014-12-07 16:53:45,@mgh101060,@Bipartisanism
2014-12-07 16:53:45,@ChandraPaz,@ozchrisrock
2014-12-07 16:53:44,@Equine_PT,@NY1
2014-12-07 16:53:43,@HerziliaKatito,@Bipartisanism
2014-12-07 16:53:43,@KChatlosh,@feministabulous
2014-12-07 16:53:41,@Raptor2u,@spooney35
2014-12-07 16:53:41,@Sttbs73
2014-12-07 16:53:40,@Willyyy_J,@YourAnonGlobal
2014-12-07 16:53:39,@PeaceProblem,@Bipartisanism
2014-12-07 16:53:38,@Minnie_Mickey_x,@PalestinaRT
2014-12-07 16:53:38,@MadelineMJH,@ozchrisrock
2014-12-07 16:53:38,@uhreeb
2014-12-07 16:53:37,@StandUpandAct,@Bipartisanism
2014-12-07 16:53:37,@EngelRen1,@ozchrisrock
2014-12-07 16:53:37,@RobynIsMyGal,@TheObamaCat
2014-12-07 16:53:36,@UrieBay,@KeithOlbermann
2014-12-07 16:53:35,@Zach__A__Ray,@ozchrisrock
2014-12-07 16:53:35,@DebdebWilder,@sierramike320
2014-12-07 16:53:35,@9xart,@GlobalRevLive
2014-12-07 16:53:34,@LaciSue,@charles270
2014-12-07 16:53:34,@riccardo415,@WSJ
2014-12-07 16:53:33,@apadillafilm6
2014-12-07 16:53:32,@Hippie_Rick,@MinkuMedia
2014-12-07 16:53:32,@Hauckers,@oshima9
2014-12-07 16:53:30,@JClark2212,@violentfanon
2014-12-07 16:53:30,@THEDonnaPiranha,@justinstoned
2014-12-07 16:53:29,@Papardoll63,@Bipartisanism
2014-12-07 16:53:29,@N7IRL,@ZackMalitz
2014-12-07 16:53:28,@Chariizardd,@OwlsAsylum
2014-12-07 16:53:28,@Domthology,@Resistance48
2014-12-07 16:53:27,@TaySull13,@LoveLiveMurph
2014-12-07 16:53:26,@PONYOam,@Bipartisanism
2014-12-07 16:53:26,@kurtizz01,@Bipartisanism
2014-12-07 16:53:24,@Beebe_2,@ozchrisrock
2014-12-07 16:53:24,@Rheabrianna,@KoriJanyia
2014-12-07 16:53:21,@Cybertalker99,@Bipartisanism
2014-12-07 16:53:21,@FredFinley88,@MarcusJMichel
2014-12-07 16:53:21,@ladywhitepeace1,@Bipartisanism
2014-12-07 16:53:21,@eatweepandsleep,@ozchrisrock
2014-12-07 16:53:20,@Produkshun,@NancyWonderful
2014-12-07 16:53:20,@buffaloon,@Bipartisanism
2014-12-07 16:53:19,@atalknut,@MacBethSpeaks
2014-12-07 16:53:18,@ImTanyaWilliams,@thecrisismag
2014-12-07 16:53:18,@LiberalHDWoman,@AnonymousVideo
2014-12-07 16:53:18,@Pliasion,@violentfanon
2014-12-07 16:53:17,@Jabb_Jabb,@JFXM
2014-12-07 16:53:17,@Walldo
2014-12-07 16:53:17,@THEDonnaPiranha,@justinstoned
2014-12-07 16:53:16,@TaylorVivienne1,@johnzangas
2014-12-07 16:53:16,@addhdgamer,@OWSLibrary
2014-12-07 16:53:16,@dawnie134,@BBCNewsUS
2014-12-07 16:53:15,@Hauckers,@JabArtistry
2014-12-07 16:53:15,@_mydemisee,@JigmeUgen
2014-12-07 16:53:14,@WarholsForSale
2014-12-07 16:53:14,@SayLinny,@Bipartisanism
2014-12-07 16:53:14,@conAMOR_Jas,@SteveStupendous
2014-12-07 16:53:13,@DemiiVerse,@Bipartisanism
2014-12-07 16:53:13,@SaucySisTah,@M0HAMMEDWASIQ
2014-12-07 16:53:12,@Jacob_Russell,@TheAnonNation
2014-12-07 16:53:12,@okchristinx,@MrReevesMDIV
2014-12-07 16:53:11,@glassbelle01
2014-12-07 16:53:10,@Gunnerforeverrr,@Bipartisanism
2014-12-07 16:53:09,@CiancioC
2014-12-07 16:53:06,@ChandraPaz,@goblackcentral
2014-12-07 16:53:05,@chuddles11,@WSJ
2014-12-07 16:53:05,@MyTruthNtUrs,@Bipartisanism
2014-12-07 16:53:04,@AbudabiNews
2014-12-07 16:53:04,@Sweeney4Anthony,@PoloT_TreyG
2014-12-07 16:53:03,@Islaam4Peace,@psc96180_pablo
2014-12-07 16:53:01,@TaylorVivienne1,@TheObamaCat
2014-12-07 16:53:01,@HeathenHippie,@charles270
2014-12-07 16:53:00,@wheatsnakes,@mettawordlife83
2014-12-07 16:52:59,@texdoh,@Bipartisanism
2014-12-07 16:52:59,@DeisyVeronica6,@Bipartisanism
2014-12-07 16:52:59,@GunnetteP,@JudgeJeanine
2014-12-07 16:52:58,@rae_noelle,@ozchrisrock
2014-12-07 16:52:57,@Bipartisanism
2014-12-07 16:52:57,@Raafatology
2014-12-07 16:52:55,@cpchrisman,@mashable
2014-12-07 16:52:55,@MyTruthNtUrs,@MotherJustice
2014-12-07 16:52:54,@pmurdock73,@Bipartisanism
2014-12-07 16:52:53,@bashertroll05,@Bipartisanism
2014-12-07 16:52:53,@javiermoroh,@Bipartisanism
2014-12-07 16:52:52,@dorothyknows,@MotherJustice
2014-12-07 16:52:52,@Cybertalker99
2014-12-07 16:52:52,@delphiwoman,@KeithOlbermann
2014-12-07 16:52:52,@MakkahMadina,@ozchrisrock
2014-12-07 16:52:51,@bebird,@randyprine
2014-12-07 16:52:51,@janecemac,@Sttbs73
2014-12-07 16:52:51,@PotentSarp,@MarcusJMichel
2014-12-07 16:52:50,@Equine_PT,@GlobalRevLive
2014-12-07 16:52:50,@M0HAMMEDWASIQ
2014-12-07 16:52:50,@NaphiSoc,@Sttbs73
2014-12-07 16:52:50,@CallMehChip,@PzFeed
2014-12-07 16:52:49,@HopefulHumanist,@Meg_Urry
2014-12-07 16:52:49,@alitnobani,@TheOneJokerette
2014-12-07 16:52:48,@Maarak,@KhaledBeydoun
2014-12-07 16:52:48,@djriveraros,@WSJ
2014-12-07 16:52:47,@jeffaman59,@genophilia
2014-12-07 16:52:47,@FNougaret,@genophilia
2014-12-07 16:52:47,@mgh101060,@TheAnonNation
2014-12-07 16:52:46,@pendi22k,@Bipartisanism
2014-12-07 16:52:46,@Javi_SoDope510,@ib_toolyrical
2014-12-07 16:52:46,@elogann,@feministabulous
2014-12-07 16:52:46,@listen2thompson,@ghalling
2014-12-07 16:52:46,@Paulinebritney,@DanteB4u
2014-12-07 16:52:45,@NancyWonderful
2014-12-07 16:52:45,@RishaVonDiva,@OwlsAsylum
2014-12-07 16:52:45,@Printers_Row,@Bipartisanism
2014-12-07 16:52:45,@smoynes,@TheNBACentral
2014-12-07 16:52:44,@NaaQue,@Bipartisanism
2014-12-07 16:52:44,@blueocean5454,@PatDollard
2014-12-07 16:52:42,@9xart,@johnzangas
2014-12-07 16:52:41,@DavidCaplanNYC
2014-12-07 16:52:40,@DrizzyMyHeart,@spooney35
2014-12-07 16:52:39,@carmenvellon,@JohnnyHeldt
2014-12-07 16:52:39,@MaryDram,@WSJ
2014-12-07 16:52:38,@9xart,@VeryWhiteGuy
2014-12-07 16:52:37,@listen2thompson,@Bipartisanism
2014-12-07 16:52:37,@1ANDONLYHEATHER,@ChicagoRising
2014-12-07 16:52:37,@evelinaaa_24,@ozchrisrock
2014-12-07 16:52:36,@kizzie982,@ozchrisrock
2014-12-07 16:52:36,@KerseyTony,@spooney35
2014-12-07 16:52:36,@pyrophore
2014-12-07 16:52:36,@RockyjSquirrel2
2014-12-07 16:52:35,@WebbieV,@JigmeUgen
2014-12-07 16:52:35,@Sere_Uno
2014-12-07 16:52:34,@totalpkg1969,@goblackcentral
2014-12-07 16:52:34,@mythos_man,@AboveTopSecret
2014-12-07 16:52:34,@lukobe,@VeganYogaDude
2014-12-07 16:52:33,@mjlindbergphd,@Bipartisanism
2014-12-07 16:52:33,@pimperella,@goblackcentral
2014-12-07 16:52:33,@JanvierNoir,@charles270
2014-12-07 16:52:31,@Sterrrrrrling,@Bipartisanism
2014-12-07 16:52:31,@matthieunappee3,@ShantyMinister
2014-12-07 16:52:30,@dawnie134,@lsarsour
2014-12-07 16:52:30,@robles_casey,@ozchrisrock
2014-12-07 16:52:28,@ScottieBaugh,@Bipartisanism
2014-12-07 16:52:28,@randyprine,@M0HAMMEDWASIQ
2014-12-07 16:52:27,@mrbenzedrxne,@ozchrisrock
2014-12-07 16:52:27,@_______1992,@Bipartisanism
2014-12-07 16:52:26,@keirysworld,@JigmeUgen
2014-12-07 16:52:26,@9xart,@TheObamaCat
2014-12-07 16:52:26,@Jacob_Russell,@Bipartisanism
2014-12-07 16:52:26,@reginastory,@KeithOlbermann
2014-12-07 16:52:25,@marinette709,@ICHOUNGTHOE
2014-12-07 16:52:25,@MillWashington,@Bipartisanism
2014-12-07 16:52:25,@alextabor00,@iamcalledtaylor
2014-12-07 16:52:24,@johnadamsvevo,@Mr_McArthurMIT
2014-12-07 16:52:22,@suziq2opn,@jaytaubes
2014-12-07 16:52:22,@AdiSession27,@Bipartisanism
2014-12-07 16:52:22,@Produkshun,@YourAnonGlobal
2014-12-07 16:52:21,@zombilicious,@Meg_Urry
2014-12-07 16:52:21,@LALAVA1
2014-12-07 16:52:21,@dsgreenleaf,@Bipartisanism
2014-12-07 16:52:20,@d_terentyev,@ozchrisrock
2014-12-07 16:52:20,@MedSkool312,@ozchrisrock
2014-12-07 16:52:20,@mgh101060,@Bipartisanism
2014-12-07 16:52:19,@atalknut,@TuxcedoCat
2014-12-07 16:52:19,@HistoryHeroes
2014-12-07 16:52:19,@bloody_rainbow2
2014-12-07 16:52:18,@dtadduni1031,@NancyWonderful
2014-12-07 16:52:18,@ktaylor5774,@ozchrisrock
2014-12-07 16:52:17,@goldendayze,@Bipartisanism
2014-12-07 16:52:17,@shycookiedoll,@VeryWhiteGuy
2014-12-07 16:52:16,@raydenspano,@randyprine
2014-12-07 16:52:15,@futbolfan009,@AnonymousVideo
2014-12-07 16:52:14,@layebin,@randyprine
2014-12-07 16:52:13,@gypsy_ginger,@Resistance48
2014-12-07 16:52:13,@Njeanous,@Bipartisanism
2014-12-07 16:52:13,@na_brooks,@Bipartisanism
2014-12-07 16:52:11,@GregoryMichie
2014-12-07 16:52:11,@USABillOfRights
2014-12-07 16:52:10,@DaReal_DjRackz,@KoriJanyia
2014-12-07 16:52:08,@oyebee,@kboogiebeatz
2014-12-07 16:52:08,@RalphLo_,@An0nKn0wledge
2014-12-07 16:52:08,@TwoTrees16,@Bipartisanism
2014-12-07 16:52:07,@KenyaTours77,@ozchrisrock
2014-12-07 16:52:06,@brejes5542,@ozchrisrock
2014-12-07 16:52:05,@DaGreatMaxPower,@daneyvilla
2014-12-07 16:52:04,@bebird,@Bipartisanism
2014-12-07 16:52:04,@dtadduni1031,@Jessi4JC
2014-12-07 16:52:04,@DFBJeff,@ChicagoRising
2014-12-07 16:52:03,@TaylorVivienne1,@BBCNewsUS
2014-12-07 16:52:03,@IOHNYC,@jaytaubes
2014-12-07 16:52:03,@Revolutioni5t,@Bipartisanism
2014-12-07 16:52:03,@carolineneisha,@AnnaDeavereS
2014-12-07 16:52:00,@ideatordreamy,@M0HAMMEDWASIQ
2014-12-07 16:52:00,@theklug
2014-12-07 16:51:59,@Ms_Rena,@ComplexPop
2014-12-07 16:51:59,@Sr_Sereno,@Bipartisanism
2014-12-07 16:51:58,@KC_ewdr,@BBCNewsUS
2014-12-07 16:51:58,@raydenspano,@KatrinaLRogers
2014-12-07 16:51:58,@CaraghDaly
2014-12-07 16:51:58,@mrstatuesque67
2014-12-07 16:51:56,@dtadduni1031,@Farmer8J
2014-12-07 16:51:56,@AG_24_7,@Bipartisanism
2014-12-07 16:51:56,@_______1992,@spooney35
2014-12-07 16:51:56,@WMN4SRVL,@OCPress
2014-12-07 16:51:56,@vinceedge1,@WSJ
2014-12-07 16:51:55,@jon_proulx,@Awkward_Duck
2014-12-07 16:51:54,@M0HAMMEDWASIQ
2014-12-07 16:51:53,@cobalt714,@thecrisismag
2014-12-07 16:51:53,@JohnCaShtro,@VibeMagazine
2014-12-07 16:51:52,@AmirNoir,@MMFlint
2014-12-07 16:51:51,@keirysworld,@mydaughtersarmy
2014-12-07 16:51:50,@cooleyrj,@Bipartisanism
2014-12-07 16:51:50,@AngieAkunya,@OwlsAsylum
2014-12-07 16:51:49,@havalahgrace
2014-12-07 16:51:49,@ioncareiswear,@GlobalRevLive
2014-12-07 16:51:49,@SHELBERT,@Bipartisanism
2014-12-07 16:51:49,@scholargrind,@SICKERdenYOAVG
2014-12-07 16:51:47,@Cybertalker99,@Bipartisanism
2014-12-07 16:51:47,@pantera54jmt,@Bipartisanism
2014-12-07 16:51:47,@Graciplier,@genophilia
2014-12-07 16:51:46,@Marley_Lowe,@spooney35
2014-12-07 16:51:45,@SophiaLamar1,@tiersaj
2014-12-07 16:51:45,@Jacob_Russell,@An0nKn0wledge
2014-12-07 16:51:44,@Redrobin7777,@Bipartisanism
2014-12-07 16:51:44,@19_Campbell_97,@JFXM
2014-12-07 16:51:44,@Eat_My_Couture,@randyprine
2014-12-07 16:51:44,@_mydemisee,@mettawordlife83
2014-12-07 16:51:43,@WaterflowerM,@DamningDreamer
2014-12-07 16:51:43,@KingChakib_,@Resistance48
2014-12-07 16:51:42,@aswadrodz,@goblackcentral
2014-12-07 16:51:41,@danfeigelson,@brookejarvis
2014-12-07 16:51:41,@Sttbs73
2014-12-07 16:51:40,@neweraartist,@MotherJustice
2014-12-07 16:51:40,@Frank_Hurlemann
2014-12-07 16:51:39,@_ClutchMann23,@JFXM
2014-12-07 16:51:39,@EllenDatlow,@Bipartisanism
2014-12-07 16:51:39,@pantera54jmt,@Bipartisanism
2014-12-07 16:51:39,@chocollateyes,@Bipartisanism
2014-12-07 16:51:38,@goldendayze,@Bipartisanism
2014-12-07 16:51:38,@mike_stew,@DeviDev
2014-12-07 16:51:38,@MillWashington,@Bipartisanism
2014-12-07 16:51:38,@OCPress,@DrVCJ
2014-12-07 16:51:38,@ChicagoRising,@DrVCJ
2014-12-07 16:51:38,@M0HAMMEDWASIQ
2014-12-07 16:51:38,@9xart,@BBCNewsUS
2014-12-07 16:51:37,@ThePatriotBlaze
2014-12-07 16:51:35,@santiagochavz,@Bipartisanism
2014-12-07 16:51:34,@DerksChillin,@occupythemob
2014-12-07 16:51:34,@sierramike320
2014-12-07 16:51:33,@LifestyleXpres1,@Bipartisanism
2014-12-07 16:51:33,@jon_proulx,@Awkward_Duck
2014-12-07 16:51:33,@FredSanford13,@genophilia
2014-12-07 16:51:32,@pantera54jmt,@Bipartisanism
2014-12-07 16:51:32,@TheDee49,@MotherJustice
2014-12-07 16:51:31,@cmarkevich,@Bipartisanism
2014-12-07 16:51:31,@jayjay_pokeswag,@Bipartisanism
2014-12-07 16:51:30,@ideatordreamy
2014-12-07 16:51:30,@alpal48,@AP_Noticias
2014-12-07 16:51:30,@anthxeria
2014-12-07 16:51:29,@M0HAMMEDWASIQ
2014-12-07 16:51:29,@lmLauraFlyMe
2014-12-07 16:51:28,@linnyc2000,@SusannaMatte
2014-12-07 16:51:28,@NawelCCIF,@Resistance48
2014-12-07 16:51:27,@BoSway,@JigmeUgen
2014-12-07 16:51:26,@imvawkward,@Bipartisanism
2014-12-07 16:51:25,@_zelite1,@Bballforeverfb
2014-12-07 16:51:24,@goldendayze,@Bipartisanism
2014-12-07 16:51:23,@RavensHypeMan,@Bipartisanism
2014-12-07 16:51:23,@tanjabaker,@samwolson
2014-12-07 16:51:22,@burberryant,@Bipartisanism
2014-12-07 16:51:22,@deregleek,@brookejarvis
2014-12-07 16:51:21,@sasprague,@rainiecole
2014-12-07 16:51:20,@angelmaxine427,@Bipartisanism
2014-12-07 16:51:18,@ginsengity,@rjoseph7777
2014-12-07 16:51:18,@_mydemisee,@Bipartisanism
2014-12-07 16:51:18,@arkg717,@MotherJustice
2014-12-07 16:51:17,@HopefulHumanist,@Bipartisanism
2014-12-07 16:51:17,@sephius1999,@AnonymousPress
2014-12-07 16:51:17,@ThePrettyRoller,@ozchrisrock
2014-12-07 16:51:15,@Jamil_I_Am,@KoriJanyia
2014-12-07 16:51:15,@jon_proulx,@Awkward_Duck
2014-12-07 16:51:15,@not_ur_sam,@barbjonn
2014-12-07 16:51:15,@inspired2chnge,@Bipartisanism
2014-12-07 16:51:15,@adjbey,@MotherJustice
2014-12-07 16:51:15,@ronnjpoem
2014-12-07 16:51:15,@excusez_moiii,@OwlsAsylum
2014-12-07 16:51:15,@ijbabyxo_,@Bipartisanism
2014-12-07 16:51:14,@jayjay_pokeswag,@Bipartisanism
2014-12-07 16:51:14,@girl_with_bear,@GlobalRevLive
2014-12-07 16:51:13,@Zenvolleygirl,@activist360
2014-12-07 16:51:13,@stanleykrise
2014-12-07 16:51:13,@ChiChi_Lynn,@charles270
2014-12-07 16:51:12,@mythos_man,@AboveTopSecret
2014-12-07 16:51:12,@aepette,@TheAnonNation
2014-12-07 16:51:12,@ShellGetaway,@Bipartisanism
2014-12-07 16:51:11,@kansas_kwick,@Bipartisanism
2014-12-07 16:51:10,@bloody_rainbow2
2014-12-07 16:51:10,@playnbeth,@barbjonn
2014-12-07 16:51:10,@alexis_golde,@barbjonn
2014-12-07 16:51:10,@PoisonIvy333,@M0HAMMEDWASIQ
2014-12-07 16:51:09,@JonathanMazzini,@samerissawi1
2014-12-07 16:51:09,@spooney35,@Bipartisanism
2014-12-07 16:51:08,@steve1ellen,@barbjonn
2014-12-07 16:51:08,@Shadow_Boxin,@OwlsAsylum
2014-12-07 16:51:08,@WillyEffinPoker,@genophilia
2014-12-07 16:51:07,@_mydemisee,@Bipartisanism
2014-12-07 16:51:07,@Kiyomi_Noelle,@Bipartisanism
2014-12-07 16:51:07,@hersheykissed25,@SadeJasmin
2014-12-07 16:51:06,@IFear_No_Evil,@iamcalledtaylor
2014-12-07 16:51:06,@MaryKateBartell,@ozchrisrock
2014-12-07 16:51:05,@breggriffle,@psc96180_pablo
2014-12-07 16:51:05,@Papardoll63,@Bipartisanism
2014-12-07 16:51:05,@CallMehChip,@YourAnonGlobal
2014-12-07 16:51:04,@simonyromina,@DjGeorge3D
2014-12-07 16:51:04,@JMHarrisonBooks,@BethanyBlankley
2014-12-07 16:51:04,@BKinfo_warrior,@SputnikNewsUS
2014-12-07 16:51:04,@AnonymousVideo
2014-12-07 16:51:03,@Intellects_,@mettawordlife83
2014-12-07 16:51:02,@1KingMeech,@ozchrisrock
2014-12-07 16:51:02,@NuT_Terk,@mettawordlife83
2014-12-07 16:51:01,@Aurorav44,@GregoryMichie
2014-12-07 16:51:01,@VerzatileFlows,@mohamudmohamud
2014-12-07 16:51:00,@SoSowemimo
2014-12-07 16:51:00,@jon_proulx,@Awkward_Duck
2014-12-07 16:51:00,@splinkin
2014-12-07 16:51:00,@getbuxkets_24,@MoJizel
2014-12-07 16:51:00,@amandabwarman,@15MBcn_int
2014-12-07 16:50:59,@oshima9
2014-12-07 16:50:58,@Thomas817,@Bipartisanism
2014-12-07 16:50:56,@NotLDN,@Bipartisanism
2014-12-07 16:50:56,@rxadvertising,@ozchrisrock
2014-12-07 16:50:54,@TheDarkLightJCo,@Bipartisanism
2014-12-07 16:50:53,@Lovatic19920820,@randyprine
2014-12-07 16:50:53,@CaraghDaly
2014-12-07 16:50:53,@haileymian,@barbjonn
2014-12-07 16:50:51,@slimjimnorm,@PatDollard
2014-12-07 16:50:50,@borderline4life,@ronaldjackson
2014-12-07 16:50:50,@brevamo,@barbjonn
2014-12-07 16:50:50,@fabbki,@barbjonn
2014-12-07 16:50:49,@jessykkent,@barbjonn
2014-12-07 16:50:49,@tfb_jack,@barbjonn
2014-12-07 16:50:49,@SophyDing,@greenhousenyt
2014-12-07 16:50:48,@ENJ_ON_DAROCKZ,@Bipartisanism
2014-12-07 16:50:48,@far2farnorth,@ozchrisrock
2014-12-07 16:50:47,@sierramike320,@Bipartisanism
2014-12-07 16:50:47,@terri_georgia,@Bipartisanism
2014-12-07 16:50:47,@RohanImtiazz,@ozchrisrock
2014-12-07 16:50:46,@CountyBrwnie,@OwlsAsylum
2014-12-07 16:50:46,@Z6h4x0r,@Bipartisanism
2014-12-07 16:50:45,@BlackOriginator,@Craig4M
2014-12-07 16:50:44,@steph14156
2014-12-07 16:50:44,@PaulMason2,@Bipartisanism
2014-12-07 16:50:43,@johnadamsvevo,@DarcNoodles
2014-12-07 16:50:43,@longgoneblond
2014-12-07 16:50:42,@jayjay_pokeswag,@Bipartisanism
2014-12-07 16:50:42,@xhildinho,@Bipartisanism
2014-12-07 16:50:42,@breggriffle,@NancyWonderful
2014-12-07 16:50:41,@ideatordreamy
2014-12-07 16:50:41,@MN_MikeT,@ozchrisrock
2014-12-07 16:50:41,@lovetolive_2,@Bipartisanism
2014-12-07 16:50:40,@ItsGoodCake,@mgramoun
2014-12-07 16:50:40,@HMPita
2014-12-07 16:50:40,@YungSammy69,@AnonymousCenter
2014-12-07 16:50:40,@TheyBeLikeSWAG,@OwlsAsylum
2014-12-07 16:50:39,@M0HAMMEDWASIQ
2014-12-07 16:50:39,@weronikashellie,@MotherJustice
2014-12-07 16:50:38,@aepette,@ozchrisrock
2014-12-07 16:50:38,@_PacoGuillermo,@Bipartisanism
2014-12-07 16:50:38,@otikenne,@Bipartisanism
2014-12-07 16:50:37,@sasprague,@dwsjca
2014-12-07 16:50:36,@njbeachgirl004
2014-12-07 16:50:36,@cocoa_Vee,@MahsaWho
2014-12-07 16:50:35,@AFRICAisMankind,@Mr_McArthurMIT
2014-12-07 16:50:35,@johnnyewest,@MnarMuh
2014-12-07 16:50:34,@TaehyeokHa,@DjGeorge3D
2014-12-07 16:50:33,@Adamantis_Lux,@occupybarcelona
2014-12-07 16:50:32,@simone_forte,@Bipartisanism
2014-12-07 16:50:32,@DOOM_ALERT
2014-12-07 16:50:32,@Hauckers,@rabidbadger
2014-12-07 16:50:32,@skies2782,@Bipartisanism
2014-12-07 16:50:31,@bloody_rainbow2
2014-12-07 16:50:30,@xhildinho,@GlobalRevLive
2014-12-07 16:50:30,@Citizen__B,@tiersaj
2014-12-07 16:50:29,@listen2thompson,@Bipartisanism
2014-12-07 16:50:29,@vlexiz,@DrVCJ
2014-12-07 16:50:27,@NathanEmpsall,@c_tonan
2014-12-07 16:50:27,@dyniace,@EAEChicago
2014-12-07 16:50:26,@M0HAMMEDWASIQ
2014-12-07 16:50:26,@danieleharper,@Meg_Urry
2014-12-07 16:50:24,@shnzbby,@OccupyOakland
2014-12-07 16:50:24,@Intellects_,@Bipartisanism
2014-12-07 16:50:24,@missygirl32,@MotherJustice
2014-12-07 16:50:24,@Genie2,@KeithOlbermann
2014-12-07 16:50:24,@__GoldSoull,@Bipartisanism
2014-12-07 16:50:23,@sasprague,@Patriot0987
2014-12-07 16:50:23,@LyndonEvansFOTR
2014-12-07 16:50:22,@trenaes2013,@Bipartisanism
2014-12-07 16:50:22,@I_Cut_Bitchez,@theTrendingadvo
2014-12-07 16:50:21,@Fallon_Morgera,@ozchrisrock
2014-12-07 16:50:21,@public_archive,@okayafrica
2014-12-07 16:50:21,@9xart,@GlobalRevLive
2014-12-07 16:50:21,@shnzbby,@OccupyOakland
2014-12-07 16:50:21,@goldendayze,@Bipartisanism
2014-12-07 16:50:20,@Connttessa
2014-12-07 16:50:18,@_imkatarina,@JigmeUgen
2014-12-07 16:50:17,@cinefeminism,@DrVCJ
2014-12-07 16:50:17,@SwainTurayFan
2014-12-07 16:50:16,@Layne5252,@ozchrisrock
2014-12-07 16:50:15,@CHERYLM1937,@KeithOlbermann
2014-12-07 16:50:15,@ConservaTibbs
2014-12-07 16:50:14,@DamnDanna,@OwlsAsylum
2014-12-07 16:50:14,@johnramos91
2014-12-07 16:50:14,@SadeJasmin
2014-12-07 16:50:13,@OscarDelDiablo,@Bipartisanism
2014-12-07 16:50:13,@MM2004,@Bipartisanism
2014-12-07 16:50:13,@dunebuggy53,@YourAnonGlobal
2014-12-07 16:50:13,@M_I_C__,@GlobalRevLive
2014-12-07 16:50:13,@MelaninMovement,@Bipartisanism
2014-12-07 16:50:12,@EllenDatlow,@violentfanon
2014-12-07 16:50:12,@carmenvellon,@Bipartisanism
2014-12-07 16:50:12,@GraceMurphy2,@4Eternidad
2014-12-07 16:50:11,@Aurorav44,@GlobalRevLive
2014-12-07 16:50:11,@nightowl678,@Bipartisanism
2014-12-07 16:50:11,@gma_dunlap,@TheAnonNation
2014-12-07 16:50:09,@ItsGoodCake,@tommiesunshine
2014-12-07 16:50:08,@stylemehip
2014-12-07 16:50:07,@StaticGe,@Bipartisanism
2014-12-07 16:50:07,@dDavenport_,@Bipartisanism
2014-12-07 16:50:07,@Aurorav44,@yobynnad1127
2014-12-07 16:50:06,@ENJ_ON_DAROCKZ,@Bipartisanism
2014-12-07 16:50:06,@GangsterWrapper,@OwlsAsylum
2014-12-07 16:50:06,@Lovatic19920820,@Bipartisanism
2014-12-07 16:50:06,@mohamedali904,@ma3lomaat1
2014-12-07 16:50:06,@abdallahlasy,@ma3lomaat1
2014-12-07 16:50:05,@nonnydee,@rainiecole
2014-12-07 16:50:05,@Freakinamask,@Bipartisanism
2014-12-07 16:50:05,@abdelaziz990,@ma3lomaat1
2014-12-07 16:50:05,@abobakrnagdy,@ma3lomaat1
2014-12-07 16:50:05,@sierramike320,@Bipartisanism
2014-12-07 16:50:05,@sasprague,@steph14156
2014-12-07 16:50:05,@crazyyyme1,@ma3lomaat1
2014-12-07 16:50:04,@M0HAMMEDWASIQ
